   n, x, y, z
38377, 9, 22, 30
41168, 9, 22, 31
44145, 9, 22, 32
54252, 9, 22, 35
58033, 9, 22, 36
62030, 9, 22, 37
66249, 9, 22, 38
70696, 9, 22, 39
75377, 9, 22, 40
80298, 9, 22, 41
85465, 9, 22, 42
90884, 9, 22, 43
96561, 9, 22, 44
25063, 9, 23, 23
26720, 9, 23, 24
28521, 9, 23, 25
30472, 9, 23, 26
32579, 9, 23, 27
34848, 9, 23, 28
37285, 9, 23, 29
39896, 9, 23, 30
45664, 9, 23, 32
48833, 9, 23, 33
55771, 9, 23, 35
59552, 9, 23, 36
63549, 9, 23, 37
67768, 9, 23, 38
72215, 9, 23, 39
81817, 9, 23, 41
86984, 9, 23, 42
92403, 9, 23, 43
98080, 9, 23, 44
28377, 9, 24, 24
30178, 9, 24, 25
34236, 9, 24, 27
36505, 9, 24, 28
38942, 9, 24, 29
41553, 9, 24, 30
44344, 9, 24, 31
47321, 9, 24, 32
50490, 9, 24, 33
53857, 9, 24, 34
57428, 9, 24, 35
61209, 9, 24, 36
65206, 9, 24, 37
78553, 9, 24, 40
88641, 9, 24, 42
94060, 9, 24, 43
99737, 9, 24, 44
31979, 9, 25, 25
33930, 9, 25, 26
36037, 9, 25, 27
38306, 9, 25, 28
40743, 9, 25, 29
43354, 9, 25, 30
46145, 9, 25, 31
49122, 9, 25, 32
52291, 9, 25, 33
55658, 9, 25, 34
59229, 9, 25, 35
63010, 9, 25, 36
67007, 9, 25, 37
71226, 9, 25, 38
75673, 9, 25, 39
80354, 9, 25, 40
90442, 9, 25, 42
95861, 9, 25, 43
35881, 9, 26, 26
37988, 9, 26, 27
40257, 9, 26, 28
42694, 9, 26, 29
45305, 9, 26, 30
48096, 9, 26, 31
51073, 9, 26, 32
54242, 9, 26, 33
57609, 9, 26, 34
61180, 9, 26, 35
68958, 9, 26, 37
73177, 9, 26, 38
77624, 9, 26, 39
82305, 9, 26, 40
87226, 9, 26, 41
92393, 9, 26, 42
97812, 9, 26, 43
40095, 9, 27, 27
42364, 9, 27, 28
44801, 9, 27, 29
50203, 9, 27, 31
53180, 9, 27, 32
56349, 9, 27, 33
59716, 9, 27, 34
63287, 9, 27, 35
67068, 9, 27, 36
71065, 9, 27, 37
75284, 9, 27, 38
84412, 9, 27, 40
89333, 9, 27, 41
99919, 9, 27, 43
44633, 9, 28, 28
47070, 9, 28, 29
49681, 9, 28, 30
52472, 9, 28, 31
55449, 9, 28, 32
58618, 9, 28, 33
61985, 9, 28, 34
65556, 9, 28, 35
69337, 9, 28, 36
73334, 9, 28, 37
77553, 9, 28, 38
82000, 9, 28, 39
86681, 9, 28, 40
91602, 9, 28, 41
49507, 9, 29, 29
52118, 9, 29, 30
54909, 9, 29, 31
57886, 9, 29, 32
64422, 9, 29, 34
67993, 9, 29, 35
71774, 9, 29, 36
75771, 9, 29, 37
79990, 9, 29, 38
84437, 9, 29, 39
94039, 9, 29, 41
99206, 9, 29, 42
54729, 9, 30, 30
60497, 9, 30, 32
63666, 9, 30, 33
67033, 9, 30, 34
70604, 9, 30, 35
74385, 9, 30, 36
78382, 9, 30, 37
87048, 9, 30, 39
91729, 9, 30, 40
96650, 9, 30, 41
60311, 9, 31, 31
63288, 9, 31, 32
69824, 9, 31, 34
73395, 9, 31, 35
77176, 9, 31, 36
81173, 9, 31, 37
85392, 9, 31, 38
89839, 9, 31, 39
94520, 9, 31, 40
99441, 9, 31, 41
66265, 9, 32, 32
72801, 9, 32, 34
76372, 9, 32, 35
80153, 9, 32, 36
84150, 9, 32, 37
88369, 9, 32, 38
92816, 9, 32, 39
97497, 9, 32, 40
72603, 9, 33, 33
75970, 9, 33, 34
79541, 9, 33, 35
83322, 9, 33, 36
87319, 9, 33, 37
91538, 9, 33, 38
79337, 9, 34, 34
82908, 9, 34, 35
86689, 9, 34, 36
90686, 9, 34, 37
94905, 9, 34, 38
99352, 9, 34, 39
86479, 9, 35, 35
90260, 9, 35, 36
94257, 9, 35, 37
98476, 9, 35, 38
94041, 9, 36, 36
98038, 9, 36, 37
3000, 10, 10, 10
3331, 10, 10, 11
3728, 10, 10, 12
4197, 10, 10, 13
4744, 10, 10, 14
5375, 10, 10, 15
6096, 10, 10, 16
7832, 10, 10, 18
8859, 10, 10, 19
10000, 10, 10, 20
11261, 10, 10, 21
12648, 10, 10, 22
15824, 10, 10, 24
17625, 10, 10, 25
19576, 10, 10, 26
21683, 10, 10, 27
23952, 10, 10, 28
26389, 10, 10, 29
29000, 10, 10, 30
31791, 10, 10, 31
37937, 10, 10, 33
41304, 10, 10, 34
44875, 10, 10, 35
48656, 10, 10, 36
52653, 10, 10, 37
56872, 10, 10, 38
61319, 10, 10, 39
66000, 10, 10, 40
70921, 10, 10, 41
76088, 10, 10, 42
81507, 10, 10, 43
87184, 10, 10, 44
93125, 10, 10, 45
99336, 10, 10, 46
3662, 10, 11, 11
4059, 10, 11, 12
5075, 10, 11, 14
6427, 10, 11, 16
7244, 10, 11, 17
8163, 10, 11, 18
9190, 10, 11, 19
10331, 10, 11, 20
11592, 10, 11, 21
14498, 10, 11, 23
16155, 10, 11, 24
17956, 10, 11, 25
22014, 10, 11, 27
24283, 10, 11, 28
29331, 10, 11, 30
32122, 10, 11, 31
35099, 10, 11, 32
38268, 10, 11, 33
48987, 10, 11, 36
52984, 10, 11, 37
57203, 10, 11, 38
61650, 10, 11, 39
71252, 10, 11, 41
76419, 10, 11, 42
81838, 10, 11, 43
99667, 10, 11, 46
4456, 10, 12, 12
4925, 10, 12, 13
6103, 10, 12, 15
6824, 10, 12, 16
7641, 10, 12, 17
8560, 10, 12, 18
9587, 10, 12, 19
10728, 10, 12, 20
11989, 10, 12, 21
13376, 10, 12, 22
14895, 10, 12, 23
16552, 10, 12, 24
18353, 10, 12, 25
20304, 10, 12, 26
22411, 10, 12, 27
24680, 10, 12, 28
27117, 10, 12, 29
29728, 10, 12, 30
32519, 10, 12, 31
35496, 10, 12, 32
38665, 10, 12, 33
42032, 10, 12, 34
45603, 10, 12, 35
49384, 10, 12, 36
53381, 10, 12, 37
57600, 10, 12, 38
62047, 10, 12, 39
66728, 10, 12, 40
71649, 10, 12, 41
76816, 10, 12, 42
82235, 10, 12, 43
93853, 10, 12, 45
5394, 10, 13, 13
5941, 10, 13, 14
6572, 10, 13, 15
7293, 10, 13, 16
8110, 10, 13, 17
9029, 10, 13, 18
10056, 10, 13, 19
11197, 10, 13, 20
12458, 10, 13, 21
13845, 10, 13, 22
15364, 10, 13, 23
17021, 10, 13, 24
18822, 10, 13, 25
20773, 10, 13, 26
22880, 10, 13, 27
25149, 10, 13, 28
27586, 10, 13, 29
30197, 10, 13, 30
32988, 10, 13, 31
39134, 10, 13, 33
42501, 10, 13, 34
46072, 10, 13, 35
49853, 10, 13, 36
53850, 10, 13, 37
58069, 10, 13, 38
62516, 10, 13, 39
67197, 10, 13, 40
72118, 10, 13, 41
77285, 10, 13, 42
82704, 10, 13, 43
88381, 10, 13, 44
94322, 10, 13, 45
6488, 10, 14, 14
7119, 10, 14, 15
7840, 10, 14, 16
8657, 10, 14, 17
9576, 10, 14, 18
10603, 10, 14, 19
11744, 10, 14, 20
13005, 10, 14, 21
14392, 10, 14, 22
15911, 10, 14, 23
17568, 10, 14, 24
21320, 10, 14, 26
23427, 10, 14, 27
25696, 10, 14, 28
28133, 10, 14, 29
30744, 10, 14, 30
33535, 10, 14, 31
36512, 10, 14, 32
39681, 10, 14, 33
43048, 10, 14, 34
50400, 10, 14, 36
54397, 10, 14, 37
58616, 10, 14, 38
63063, 10, 14, 39
67744, 10, 14, 40
72665, 10, 14, 41
83251, 10, 14, 43
88928, 10, 14, 44
94869, 10, 14, 45
7750, 10, 15, 15
8471, 10, 15, 16
10207, 10, 15, 18
11234, 10, 15, 19
12375, 10, 15, 20
13636, 10, 15, 21
15023, 10, 15, 22
16542, 10, 15, 23
18199, 10, 15, 24
20000, 10, 15, 25
21951, 10, 15, 26
24058, 10, 15, 27
26327, 10, 15, 28
28764, 10, 15, 29
34166, 10, 15, 31
37143, 10, 15, 32
47250, 10, 15, 35
51031, 10, 15, 36
55028, 10, 15, 37
59247, 10, 15, 38
68375, 10, 15, 40
73296, 10, 15, 41
78463, 10, 15, 42
83882, 10, 15, 43
89559, 10, 15, 44
95500, 10, 15, 45
9192, 10, 16, 16
10009, 10, 16, 17
11955, 10, 16, 19
13096, 10, 16, 20
14357, 10, 16, 21
15744, 10, 16, 22
18920, 10, 16, 24
20721, 10, 16, 25
22672, 10, 16, 26
24779, 10, 16, 27
27048, 10, 16, 28
29485, 10, 16, 29
32096, 10, 16, 30
34887, 10, 16, 31
44400, 10, 16, 34
47971, 10, 16, 35
51752, 10, 16, 36
55749, 10, 16, 37
59968, 10, 16, 38
64415, 10, 16, 39
74017, 10, 16, 41
79184, 10, 16, 42
84603, 10, 16, 43
96221, 10, 16, 45
10826, 10, 17, 17
11745, 10, 17, 18
12772, 10, 17, 19
13913, 10, 17, 20
15174, 10, 17, 21
16561, 10, 17, 22
18080, 10, 17, 23
21538, 10, 17, 25
23489, 10, 17, 26
25596, 10, 17, 27
27865, 10, 17, 28
30302, 10, 17, 29
32913, 10, 17, 30
35704, 10, 17, 31
41850, 10, 17, 33
45217, 10, 17, 34
48788, 10, 17, 35
52569, 10, 17, 36
56566, 10, 17, 37
60785, 10, 17, 38
65232, 10, 17, 39
69913, 10, 17, 40
74834, 10, 17, 41
80001, 10, 17, 42
85420, 10, 17, 43
91097, 10, 17, 44
97038, 10, 17, 45
12664, 10, 18, 18
13691, 10, 18, 19
17480, 10, 18, 22
18999, 10, 18, 23
20656, 10, 18, 24
22457, 10, 18, 25
24408, 10, 18, 26
26515, 10, 18, 27
28784, 10, 18, 28
39600, 10, 18, 32
42769, 10, 18, 33
46136, 10, 18, 34
49707, 10, 18, 35
53488, 10, 18, 36
57485, 10, 18, 37
61704, 10, 18, 38
66151, 10, 18, 39
70832, 10, 18, 40
80920, 10, 18, 42
86339, 10, 18, 43
92016, 10, 18, 44
97957, 10, 18, 45
14718, 10, 19, 19
15859, 10, 19, 20
17120, 10, 19, 21
18507, 10, 19, 22
23484, 10, 19, 25
25435, 10, 19, 26
27542, 10, 19, 27
29811, 10, 19, 28
34859, 10, 19, 30
37650, 10, 19, 31
40627, 10, 19, 32
43796, 10, 19, 33
47163, 10, 19, 34
50734, 10, 19, 35
54515, 10, 19, 36
58512, 10, 19, 37
62731, 10, 19, 38
67178, 10, 19, 39
71859, 10, 19, 40
76780, 10, 19, 41
81947, 10, 19, 42
87366, 10, 19, 43
93043, 10, 19, 44
98984, 10, 19, 45
17000, 10, 20, 20
18261, 10, 20, 21
19648, 10, 20, 22
22824, 10, 20, 24
24625, 10, 20, 25
26576, 10, 20, 26
28683, 10, 20, 27
30952, 10, 20, 28
33389, 10, 20, 29
36000, 10, 20, 30
38791, 10, 20, 31
41768, 10, 20, 32
44937, 10, 20, 33
48304, 10, 20, 34
51875, 10, 20, 35
55656, 10, 20, 36
59653, 10, 20, 37
63872, 10, 20, 38
68319, 10, 20, 39
73000, 10, 20, 40
77921, 10, 20, 41
88507, 10, 20, 43
19522, 10, 21, 21
20909, 10, 21, 22
24085, 10, 21, 24
25886, 10, 21, 25
27837, 10, 21, 26
29944, 10, 21, 27
32213, 10, 21, 28
34650, 10, 21, 29
37261, 10, 21, 30
40052, 10, 21, 31
43029, 10, 21, 32
46198, 10, 21, 33
49565, 10, 21, 34
56917, 10, 21, 36
60914, 10, 21, 37
65133, 10, 21, 38
69580, 10, 21, 39
74261, 10, 21, 40
79182, 10, 21, 41
84349, 10, 21, 42
89768, 10, 21, 43
95445, 10, 21, 44
23815, 10, 22, 23
25472, 10, 22, 24
27273, 10, 22, 25
31331, 10, 22, 27
33600, 10, 22, 28
38648, 10, 22, 30
41439, 10, 22, 31
47585, 10, 22, 33
50952, 10, 22, 34
58304, 10, 22, 36
62301, 10, 22, 37
70967, 10, 22, 39
75648, 10, 22, 40
85736, 10, 22, 42
91155, 10, 22, 43
26991, 10, 23, 24
30743, 10, 23, 26
32850, 10, 23, 27
35119, 10, 23, 28
37556, 10, 23, 29
40167, 10, 23, 30
42958, 10, 23, 31
45935, 10, 23, 32
49104, 10, 23, 33
52471, 10, 23, 34
59823, 10, 23, 36
63820, 10, 23, 37
68039, 10, 23, 38
72486, 10, 23, 39
92674, 10, 23, 43
98351, 10, 23, 44
28648, 10, 24, 24
30449, 10, 24, 25
32400, 10, 24, 26
34507, 10, 24, 27
36776, 10, 24, 28
39213, 10, 24, 29
41824, 10, 24, 30
44615, 10, 24, 31
47592, 10, 24, 32
50761, 10, 24, 33
54128, 10, 24, 34
57699, 10, 24, 35
61480, 10, 24, 36
65477, 10, 24, 37
69696, 10, 24, 38
74143, 10, 24, 39
83745, 10, 24, 41
88912, 10, 24, 42
94331, 10, 24, 43
32250, 10, 25, 25
34201, 10, 25, 26
36308, 10, 25, 27
38577, 10, 25, 28
41014, 10, 25, 29
43625, 10, 25, 30
46416, 10, 25, 31
49393, 10, 25, 32
52562, 10, 25, 33
55929, 10, 25, 34
59500, 10, 25, 35
63281, 10, 25, 36
67278, 10, 25, 37
71497, 10, 25, 38
75944, 10, 25, 39
80625, 10, 25, 40
85546, 10, 25, 41
90713, 10, 25, 42
96132, 10, 25, 43
36152, 10, 26, 26
40528, 10, 26, 28
42965, 10, 26, 29
45576, 10, 26, 30
48367, 10, 26, 31
51344, 10, 26, 32
54513, 10, 26, 33
57880, 10, 26, 34
61451, 10, 26, 35
69229, 10, 26, 37
73448, 10, 26, 38
77895, 10, 26, 39
82576, 10, 26, 40
87497, 10, 26, 41
92664, 10, 26, 42
98083, 10, 26, 43
40366, 10, 27, 27
42635, 10, 27, 28
50474, 10, 27, 31
53451, 10, 27, 32
56620, 10, 27, 33
59987, 10, 27, 34
63558, 10, 27, 35
67339, 10, 27, 36
71336, 10, 27, 37
75555, 10, 27, 38
80002, 10, 27, 39
84683, 10, 27, 40
89604, 10, 27, 41
94771, 10, 27, 42
44904, 10, 28, 28
47341, 10, 28, 29
52743, 10, 28, 31
55720, 10, 28, 32
58889, 10, 28, 33
62256, 10, 28, 34
65827, 10, 28, 35
69608, 10, 28, 36
73605, 10, 28, 37
82271, 10, 28, 39
86952, 10, 28, 40
91873, 10, 28, 41
97040, 10, 28, 42
49778, 10, 29, 29
55180, 10, 29, 31
58157, 10, 29, 32
61326, 10, 29, 33
68264, 10, 29, 35
72045, 10, 29, 36
76042, 10, 29, 37
80261, 10, 29, 38
84708, 10, 29, 39
89389, 10, 29, 40
94310, 10, 29, 41
99477, 10, 29, 42
57791, 10, 30, 31
63937, 10, 30, 33
67304, 10, 30, 34
70875, 10, 30, 35
78653, 10, 30, 37
82872, 10, 30, 38
92000, 10, 30, 40
96921, 10, 30, 41
60582, 10, 31, 31
63559, 10, 31, 32
70095, 10, 31, 34
73666, 10, 31, 35
77447, 10, 31, 36
81444, 10, 31, 37
85663, 10, 31, 38
90110, 10, 31, 39
94791, 10, 31, 40
99712, 10, 31, 41
66536, 10, 32, 32
69705, 10, 32, 33
73072, 10, 32, 34
76643, 10, 32, 35
80424, 10, 32, 36
88640, 10, 32, 38
93087, 10, 32, 39
72874, 10, 33, 33
76241, 10, 33, 34
79812, 10, 33, 35
83593, 10, 33, 36
87590, 10, 33, 37
91809, 10, 33, 38
79608, 10, 34, 34
83179, 10, 34, 35
86960, 10, 34, 36
90957, 10, 34, 37
95176, 10, 34, 38
99623, 10, 34, 39
86750, 10, 35, 35
90531, 10, 35, 36
94528, 10, 35, 37
98747, 10, 35, 38
94312, 10, 36, 36
98309, 10, 36, 37
3993, 11, 11, 11
4390, 11, 11, 12
4859, 11, 11, 13
5406, 11, 11, 14
6037, 11, 11, 15
7575, 11, 11, 17
8494, 11, 11, 18
10662, 11, 11, 20
11923, 11, 11, 21
13310, 11, 11, 22
14829, 11, 11, 23
16486, 11, 11, 24
18287, 11, 11, 25
20238, 11, 11, 26
22345, 11, 11, 27
24614, 11, 11, 28
27051, 11, 11, 29
29662, 11, 11, 30
35430, 11, 11, 32
38599, 11, 11, 33
45537, 11, 11, 35
49318, 11, 11, 36
53315, 11, 11, 37
57534, 11, 11, 38
61981, 11, 11, 39
66662, 11, 11, 40
71583, 11, 11, 41
76750, 11, 11, 42
82169, 11, 11, 43
87846, 11, 11, 44
93787, 11, 11, 45
99998, 11, 11, 46
4787, 11, 12, 12
5803, 11, 12, 14
6434, 11, 12, 15
7155, 11, 12, 16
7972, 11, 12, 17
8891, 11, 12, 18
9918, 11, 12, 19
11059, 11, 12, 20
12320, 11, 12, 21
13707, 11, 12, 22
15226, 11, 12, 23
16883, 11, 12, 24
18684, 11, 12, 25
20635, 11, 12, 26
22742, 11, 12, 27
27448, 11, 12, 29
30059, 11, 12, 30
35827, 11, 12, 32
38996, 11, 12, 33
42363, 11, 12, 34
45934, 11, 12, 35
49715, 11, 12, 36
53712, 11, 12, 37
57931, 11, 12, 38
62378, 11, 12, 39
67059, 11, 12, 40
71980, 11, 12, 41
77147, 11, 12, 42
82566, 11, 12, 43
88243, 11, 12, 44
5725, 11, 13, 13
6272, 11, 13, 14
6903, 11, 13, 15
8441, 11, 13, 17
9360, 11, 13, 18
10387, 11, 13, 19
11528, 11, 13, 20
12789, 11, 13, 21
14176, 11, 13, 22
15695, 11, 13, 23
17352, 11, 13, 24
19153, 11, 13, 25
21104, 11, 13, 26
23211, 11, 13, 27
25480, 11, 13, 28
33319, 11, 13, 31
36296, 11, 13, 32
39465, 11, 13, 33
42832, 11, 13, 34
46403, 11, 13, 35
50184, 11, 13, 36
58400, 11, 13, 38
67528, 11, 13, 40
77616, 11, 13, 42
83035, 11, 13, 43
88712, 11, 13, 44
94653, 11, 13, 45
6819, 11, 14, 14
7450, 11, 14, 15
8171, 11, 14, 16
8988, 11, 14, 17
9907, 11, 14, 18
10934, 11, 14, 19
12075, 11, 14, 20
13336, 11, 14, 21
14723, 11, 14, 22
16242, 11, 14, 23
17899, 11, 14, 24
19700, 11, 14, 25
21651, 11, 14, 26
23758, 11, 14, 27
28464, 11, 14, 29
31075, 11, 14, 30
36843, 11, 14, 32
40012, 11, 14, 33
43379, 11, 14, 34
46950, 11, 14, 35
50731, 11, 14, 36
58947, 11, 14, 38
63394, 11, 14, 39
68075, 11, 14, 40
72996, 11, 14, 41
78163, 11, 14, 42
83582, 11, 14, 43
89259, 11, 14, 44
95200, 11, 14, 45
8081, 11, 15, 15
8802, 11, 15, 16
9619, 11, 15, 17
10538, 11, 15, 18
11565, 11, 15, 19
13967, 11, 15, 21
15354, 11, 15, 22
16873, 11, 15, 23
20331, 11, 15, 25
22282, 11, 15, 26
26658, 11, 15, 28
29095, 11, 15, 29
31706, 11, 15, 30
37474, 11, 15, 32
44010, 11, 15, 34
47581, 11, 15, 35
51362, 11, 15, 36
55359, 11, 15, 37
59578, 11, 15, 38
64025, 11, 15, 39
73627, 11, 15, 41
78794, 11, 15, 42
84213, 11, 15, 43
89890, 11, 15, 44
95831, 11, 15, 45
9523, 11, 16, 16
10340, 11, 16, 17
11259, 11, 16, 18
12286, 11, 16, 19
13427, 11, 16, 20
14688, 11, 16, 21
16075, 11, 16, 22
17594, 11, 16, 23
21052, 11, 16, 25
23003, 11, 16, 26
25110, 11, 16, 27
27379, 11, 16, 28
29816, 11, 16, 29
32427, 11, 16, 30
35218, 11, 16, 31
38195, 11, 16, 32
44731, 11, 16, 34
48302, 11, 16, 35
52083, 11, 16, 36
56080, 11, 16, 37
60299, 11, 16, 38
64746, 11, 16, 39
69427, 11, 16, 40
74348, 11, 16, 41
84934, 11, 16, 43
90611, 11, 16, 44
11157, 11, 17, 17
12076, 11, 17, 18
13103, 11, 17, 19
14244, 11, 17, 20
15505, 11, 17, 21
16892, 11, 17, 22
18411, 11, 17, 23
20068, 11, 17, 24
21869, 11, 17, 25
23820, 11, 17, 26
25927, 11, 17, 27
28196, 11, 17, 28
30633, 11, 17, 29
33244, 11, 17, 30
36035, 11, 17, 31
39012, 11, 17, 32
45548, 11, 17, 34
49119, 11, 17, 35
52900, 11, 17, 36
56897, 11, 17, 37
61116, 11, 17, 38
70244, 11, 17, 40
75165, 11, 17, 41
80332, 11, 17, 42
91428, 11, 17, 44
97369, 11, 17, 45
12995, 11, 18, 18
14022, 11, 18, 19
16424, 11, 18, 21
17811, 11, 18, 22
19330, 11, 18, 23
20987, 11, 18, 24
22788, 11, 18, 25
24739, 11, 18, 26
29115, 11, 18, 28
31552, 11, 18, 29
36954, 11, 18, 31
39931, 11, 18, 32
43100, 11, 18, 33
46467, 11, 18, 34
50038, 11, 18, 35
53819, 11, 18, 36
62035, 11, 18, 38
66482, 11, 18, 39
71163, 11, 18, 40
76084, 11, 18, 41
81251, 11, 18, 42
86670, 11, 18, 43
92347, 11, 18, 44
98288, 11, 18, 45
15049, 11, 19, 19
16190, 11, 19, 20
17451, 11, 19, 21
18838, 11, 19, 22
20357, 11, 19, 23
25766, 11, 19, 26
27873, 11, 19, 27
35190, 11, 19, 30
37981, 11, 19, 31
40958, 11, 19, 32
47494, 11, 19, 34
51065, 11, 19, 35
54846, 11, 19, 36
67509, 11, 19, 39
72190, 11, 19, 40
87697, 11, 19, 43
17331, 11, 20, 20
18592, 11, 20, 21
19979, 11, 20, 22
21498, 11, 20, 23
23155, 11, 20, 24
24956, 11, 20, 25
26907, 11, 20, 26
29014, 11, 20, 27
31283, 11, 20, 28
33720, 11, 20, 29
36331, 11, 20, 30
39122, 11, 20, 31
42099, 11, 20, 32
45268, 11, 20, 33
48635, 11, 20, 34
52206, 11, 20, 35
55987, 11, 20, 36
64203, 11, 20, 38
68650, 11, 20, 39
73331, 11, 20, 40
78252, 11, 20, 41
83419, 11, 20, 42
88838, 11, 20, 43
94515, 11, 20, 44
19853, 11, 21, 21
21240, 11, 21, 22
22759, 11, 21, 23
26217, 11, 21, 25
28168, 11, 21, 26
30275, 11, 21, 27
32544, 11, 21, 28
34981, 11, 21, 29
37592, 11, 21, 30
40383, 11, 21, 31
43360, 11, 21, 32
46529, 11, 21, 33
49896, 11, 21, 34
53467, 11, 21, 35
57248, 11, 21, 36
61245, 11, 21, 37
65464, 11, 21, 38
69911, 11, 21, 39
74592, 11, 21, 40
84680, 11, 21, 42
90099, 11, 21, 43
95776, 11, 21, 44
22627, 11, 22, 22
24146, 11, 22, 23
25803, 11, 22, 24
27604, 11, 22, 25
29555, 11, 22, 26
31662, 11, 22, 27
33931, 11, 22, 28
36368, 11, 22, 29
38979, 11, 22, 30
44747, 11, 22, 32
47916, 11, 22, 33
51283, 11, 22, 34
54854, 11, 22, 35
58635, 11, 22, 36
62632, 11, 22, 37
71298, 11, 22, 39
75979, 11, 22, 40
80900, 11, 22, 41
86067, 11, 22, 42
91486, 11, 22, 43
97163, 11, 22, 44
25665, 11, 23, 23
27322, 11, 23, 24
29123, 11, 23, 25
31074, 11, 23, 26
33181, 11, 23, 27
35450, 11, 23, 28
37887, 11, 23, 29
40498, 11, 23, 30
43289, 11, 23, 31
46266, 11, 23, 32
49435, 11, 23, 33
52802, 11, 23, 34
56373, 11, 23, 35
60154, 11, 23, 36
64151, 11, 23, 37
68370, 11, 23, 38
72817, 11, 23, 39
77498, 11, 23, 40
82419, 11, 23, 41
87586, 11, 23, 42
93005, 11, 23, 43
98682, 11, 23, 44
28979, 11, 24, 24
30780, 11, 24, 25
32731, 11, 24, 26
34838, 11, 24, 27
37107, 11, 24, 28
39544, 11, 24, 29
42155, 11, 24, 30
47923, 11, 24, 32
51092, 11, 24, 33
54459, 11, 24, 34
58030, 11, 24, 35
61811, 11, 24, 36
65808, 11, 24, 37
70027, 11, 24, 38
74474, 11, 24, 39
84076, 11, 24, 41
89243, 11, 24, 42
94662, 11, 24, 43
32581, 11, 25, 25
34532, 11, 25, 26
36639, 11, 25, 27
38908, 11, 25, 28
41345, 11, 25, 29
43956, 11, 25, 30
49724, 11, 25, 32
63612, 11, 25, 36
67609, 11, 25, 37
71828, 11, 25, 38
76275, 11, 25, 39
85877, 11, 25, 41
91044, 11, 25, 42
96463, 11, 25, 43
36483, 11, 26, 26
38590, 11, 26, 27
40859, 11, 26, 28
43296, 11, 26, 29
45907, 11, 26, 30
48698, 11, 26, 31
51675, 11, 26, 32
54844, 11, 26, 33
58211, 11, 26, 34
61782, 11, 26, 35
69560, 11, 26, 37
73779, 11, 26, 38
78226, 11, 26, 39
82907, 11, 26, 40
87828, 11, 26, 41
92995, 11, 26, 42
98414, 11, 26, 43
40697, 11, 27, 27
45403, 11, 27, 29
53782, 11, 27, 32
56951, 11, 27, 33
60318, 11, 27, 34
63889, 11, 27, 35
67670, 11, 27, 36
71667, 11, 27, 37
75886, 11, 27, 38
80333, 11, 27, 39
85014, 11, 27, 40
89935, 11, 27, 41
95102, 11, 27, 42
45235, 11, 28, 28
47672, 11, 28, 29
50283, 11, 28, 30
53074, 11, 28, 31
56051, 11, 28, 32
59220, 11, 28, 33
62587, 11, 28, 34
66158, 11, 28, 35
73936, 11, 28, 37
78155, 11, 28, 38
82602, 11, 28, 39
87283, 11, 28, 40
92204, 11, 28, 41
50109, 11, 29, 29
52720, 11, 29, 30
55511, 11, 29, 31
58488, 11, 29, 32
61657, 11, 29, 33
68595, 11, 29, 35
72376, 11, 29, 36
76373, 11, 29, 37
80592, 11, 29, 38
85039, 11, 29, 39
89720, 11, 29, 40
94641, 11, 29, 41
99808, 11, 29, 42
55331, 11, 30, 30
58122, 11, 30, 31
61099, 11, 30, 32
64268, 11, 30, 33
67635, 11, 30, 34
71206, 11, 30, 35
74987, 11, 30, 36
78984, 11, 30, 37
83203, 11, 30, 38
87650, 11, 30, 39
92331, 11, 30, 40
97252, 11, 30, 41
60913, 11, 31, 31
63890, 11, 31, 32
70426, 11, 31, 34
73997, 11, 31, 35
81775, 11, 31, 37
85994, 11, 31, 38
90441, 11, 31, 39
95122, 11, 31, 40
66867, 11, 32, 32
70036, 11, 32, 33
73403, 11, 32, 34
76974, 11, 32, 35
80755, 11, 32, 36
84752, 11, 32, 37
88971, 11, 32, 38
93418, 11, 32, 39
98099, 11, 32, 40
73205, 11, 33, 33
80143, 11, 33, 35
87921, 11, 33, 37
92140, 11, 33, 38
96587, 11, 33, 39
83510, 11, 34, 35
87291, 11, 34, 36
91288, 11, 34, 37
95507, 11, 34, 38
99954, 11, 34, 39
87081, 11, 35, 35
90862, 11, 35, 36
94859, 11, 35, 37
99078, 11, 35, 38
94643, 11, 36, 36
98640, 11, 36, 37
5184, 12, 12, 12
5653, 12, 12, 13
6200, 12, 12, 14
6831, 12, 12, 15
7552, 12, 12, 16
8369, 12, 12, 17
10315, 12, 12, 19
11456, 12, 12, 20
12717, 12, 12, 21
15623, 12, 12, 23
17280, 12, 12, 24
19081, 12, 12, 25
21032, 12, 12, 26
23139, 12, 12, 27
25408, 12, 12, 28
27845, 12, 12, 29
33247, 12, 12, 31
36224, 12, 12, 32
42760, 12, 12, 34
46331, 12, 12, 35
50112, 12, 12, 36
54109, 12, 12, 37
58328, 12, 12, 38
67456, 12, 12, 40
72377, 12, 12, 41
77544, 12, 12, 42
82963, 12, 12, 43
94581, 12, 12, 45
6122, 12, 13, 13
6669, 12, 13, 14
7300, 12, 13, 15
8021, 12, 13, 16
8838, 12, 13, 17
9757, 12, 13, 18
10784, 12, 13, 19
11925, 12, 13, 20
13186, 12, 13, 21
14573, 12, 13, 22
16092, 12, 13, 23
17749, 12, 13, 24
19550, 12, 13, 25
21501, 12, 13, 26
23608, 12, 13, 27
25877, 12, 13, 28
28314, 12, 13, 29
30925, 12, 13, 30
33716, 12, 13, 31
39862, 12, 13, 33
43229, 12, 13, 34
46800, 12, 13, 35
50581, 12, 13, 36
